db_id,entry_id,description_ru,description_en,lang,is_def,sense_group,num
sense_d5299e82,entry_fæz,равнина,plain,,0,sense_d5299e72,
sense_d5299e91,entry_fæz,выгон,pasture,,0,sense_d5299e72,
sense_d5299e106,re_d5299e101,лошади пасутся на выгоне,horses are grazing on the pasture,,0,,
sense_d5299e163,re_d5299e158,нагорная равнина,highland plain,,0,,
sense_d5300e69,entry_goban,тюфяк,straw mattress,,0,,
sense_d5302e72,entry_æstæm_1,редкий,rare,,0,,
sense_d5302e88,re_d5302e82,редко,,,0,sense_d5302e87,
sense_d5302e93,re_d5302e82,изредка,,,0,sense_d5302e87,
sense_d5303e75,entry_bynʒyg,"клок волос, шерсти",tuft,,0,sense_d5303e74,
sense_d5303e84,entry_bynʒyg,,flock,,0,sense_d5303e74,
sense_d5307e76,entry_ǵīgūl,обыск,search,,0,,
sense_d5307e92,re_d5307e86,обыскивать,search,,0,sense_d5307e91,
sense_d5307e101,re_d5307e86,производить обыск,conduct a search,,0,sense_d5307e91,
sense_d5309e72,entry_æmbīs,половина,half,,0,,
sense_d5311e72,entry_macʼoni,кислое молоко,sour milk,,0,,
sense_d5312e72,entry_k0yd,как,how,,0,,
sense_d5312e91,re_d5312e82,как-то,somehow,,0,sense_d5312e90,
sense_d5312e100,re_d5312e82,как только,as soon as,,0,sense_d5312e90,
sense_d5313e73,entry_nywazīnag,подлежащее питью,drinkable,,0,sense_d5313e72,
sense_d5313e82,entry_nywazīnag,питье,beverage,,0,sense_d5313e72,
sense_d5314e70,entry_æcægælon,чужой,stranger,,0,sense_d5314e69,
sense_d5314e79,entry_æcægælon,чужак,alien,,0,sense_d5314e69,
sense_d5314e88,entry_æcægælon,посторонний,outsider,,0,sense_d5314e69,
sense_d5316e76,entry_dasyn,брить,shave,,0,,
sense_d5318e77,entry_mast,горький,bitter,,0,sense_d5318e76,1
sense_d5318e86,entry_mast,горечь,bitterness,,0,sense_d5318e76,1
sense_d5318e96,entry_mast,желчь,bile,,0,,2
sense_d5318e113,entry_mast,горе,grief,,0,sense_d5318e112,3
sense_d5318e122,entry_mast,неприятность,misfortune,,0,sense_d5318e112,3
sense_d5318e131,entry_mast,огорчение,distress,,0,sense_d5318e112,3
sense_d5318e145,entry_mast,гнев,wrath,,0,sense_d5318e144,
sense_d5318e154,entry_mast,злоба,malice,,0,sense_d5318e144,
sense_d5318e173,re_d5318e167,гневный,wrathful,,0,,
sense_d5318e192,re_d5318e186,гневный,wrathful,,0,,
sense_d5318e213,re_d5318e206,"имеющий горе, неприятность","having grief, misfortune",,0,sense_d5318e212,
sense_d5318e224,re_d5318e206,огорченный,aggrieved,,0,sense_d5318e212,
sense_d5318e240,re_d5318e235,беспечальный,without grief,,0,,
sense_d5318e261,re_d5318e253,"от сильной обиды, гнева, ярости","from strong resentment, wrath, rage",,0,,
sense_d5318e283,re_d5318e275,вспыльчивый,quick-tempered,,0,,
sense_d5318e303,re_d5318e296,полный огорчений,full of grievances,,0,,
sense_d5318e328,re_d5318e316,мстить,avenge,,0,,
sense_d5318e349,re_d5318e341,причинять неприятность,cause misfortune,,0,sense_d5318e348,
sense_d5318e360,re_d5318e341,огорчать,grieve,,0,sense_d5318e348,
sense_d5318e379,re_d5318e371,дразнить,tease,,0,sense_d5318e378,
sense_d5318e390,re_d5318e371,злить,make angry,,0,sense_d5318e378,
sense_d5321e72,entry_doniǧazgæ,рыба,fish,os-x-digor,0,,
sense_d5324e77,entry_rimæxsun,прятать,hide,,0,sense_d5324e76,
sense_d5324e86,entry_rimæxsun,скрывать,conceal,,0,sense_d5324e76,
sense_d5327e73,entry_cʼūla,притупленный,dull,,0,sense_d5327e72,
sense_d5327e82,entry_cʼūla,с погнувшимся лезвием,with bent blade,,0,sense_d5327e72,
sense_d5327e98,re_d5327e92,и в ус не дует,he doen not turn a hair,,0,sense_d5327e97,
sense_d5327e107,re_d5327e92,ему нипочем,he does not care,,0,sense_d5327e97,
sense_d5328e69,entry_bæǧa,мальва (растение),mallow (plant),,0,,
sense_d5329e73,entry_næwynon,ненавистный,hated,,0,sense_d5329e72,
sense_d5329e82,entry_næwynon,кого не хочется видеть,the one whom somebody does not want to see,,0,sense_d5329e72,
sense_d5330e69,entry_kalak,Тбилиси,Tbilisi,,0,,
sense_d5330e90,re_d5330e85,город каджей (бесов),a city of demons,,0,,
sense_d5330e130,re_d5330e125,Черноморский город,Black Sea city,,0,,
sense_d5331e71,entry_merkʼæ,мера зерна,a measure for grain,,0,,
sense_d5333e73,entry_ǧæla,глупый,foolish,,0,sense_d5333e72,
sense_d5333e82,entry_ǧæla,полоумный,half-witted,,0,sense_d5333e72,
sense_d5333e91,entry_ǧæla,дуралей,nincompoop,,0,sense_d5333e72,
sense_d5337e72,entry_ærʒong,"часть оси, находящаяся в колесе",a part of wheel axle,,0,,
sense_d5338e75,entry_læǵirttæg,гречишка,buckwheat,,0,sense_d5338e74,
sense_d5338e84,entry_læǵirttæg,горец альпийский,alpine knotweed,,0,sense_d5338e74,
sense_d5338e93,entry_læǵirttæg,Polygonum alpinum,Polygonum alpinum,,0,sense_d5338e74,
sense_d5339e72,entry_æmǧ0yd,срок,"term, deadline",,0,,
sense_d5343e72,entry_bællæx,беда,misfortune,,0,,
sense_d5344e76,entry_æmbyjyn,гнить,rot,,0,,
sense_d5345e72,entry_fīzonæg,шашлык,kebab,,0,,
sense_d5345e90,re_d5345e82,мясо на шашлык,meat for kebab,,0,,
sense_d5347e74,entry_baslyq,башлык,bashlyk,,0,,
sense_d5348e72,entry_kʼūpri,бурдюк,wineskin,,0,,
sense_d5350e69,entry_Qænʒærgæs,"в нартовском эпосе имя чудовища, которое похищает людей и держит их в неволе","in the Nart epic, the name of a monster that kidnaps people and keeps them in captivity",,1,,
sense_d5351e71,entry_bani,баня,bath-house,,0,,
sense_d5352e78,entry_qyrǧy,ястреб-перепелятник,sparrowhawk,,0,sense_d5352e72,
sense_d5352e92,entry_qyrǧy,галка,jackdaw,,0,sense_d5352e72,
sense_d5353e70,entry_bædæjnag,бравый,brave,,0,sense_d5353e69,
sense_d5353e79,entry_bædæjnag,молодец,,,0,sense_d5353e69,
sense_d5355e73,entry_giriz,насмешка,mockery,,0,sense_d5355e72,
sense_d5355e82,entry_giriz,шутка,joke,,0,sense_d5355e72,
sense_d5355e97,re_d5355e92,насмехаться,mock,,0,,
sense_d5355e121,re_d5355e115,смешной,funny,,0,sense_d5355e120,
sense_d5355e130,re_d5355e115,предмет насмешек,object of ridicule,,0,sense_d5355e120,
sense_d5356e72,entry_qændæl,название съедобной травы,name of an edible herb,,1,,
sense_d5357e81,entry_bæzzyn,годиться,serve,,0,sense_d5357e80,
sense_d5357e90,entry_bæzzyn,быть годным,be useful,,0,sense_d5357e80,
sense_d5365e77,entry_byxsyn,терпеть,endure,,0,sense_d5365e76,
sense_d5365e86,entry_byxsyn,выносить,bear,,0,sense_d5365e76,
sense_d5365e95,entry_byxsyn,допускать,tolerate,,0,sense_d5365e76,
sense_d5365e114,re_d5365e105,терпеливый,patient,,0,sense_d5365e113,
sense_d5365e123,re_d5365e105,выносливый,enduring,,0,sense_d5365e113,
sense_d5366e72,entry_lyvʒæg,вьюнок,bindweed,,0,,
sense_d5367e69,entry_dambaca,пистолет,pistol,,0,,
sense_d5368e70,entry_ængæs,похожий,ressembling,,0,sense_d5368e69,
sense_d5368e79,entry_ængæs,хорошо выглядящий,good looking,,0,sense_d5368e69,
sense_d5368e89,entry_ængæs,присмотр,supervision,os-x-digor,0,,
sense_d5369e76,entry_7fsadyn,насыщать,satiate,,0,,
sense_d5370e77,entry_puxcæ_1,водоворот,maelstorm,,0,sense_d5370e76,
sense_d5370e96,entry_puxcæ_1,"места, размытые дождевыми потоками",places washed away by rain flows,,0,sense_d5370e76,
sense_d5370e133,re_d5370e128,"желоб (водосточный, мельничный)",gutter (mill gutter),,0,,
sense_d5374e72,entry_Ag0yr,название легендарного народа в нартовском эпосе,the name of a legendary people in the Nart epics,,1,,
sense_d5375e69,entry_caca,платье (на „детском“ языке),dress (in “child” language),,1,,
sense_d5377e72,entry_mæjxor,пожиратель луны,moon-eater,,0,,
sense_d5378e71,entry_æddijaw,поодаль,at a distance,,0,,
sense_d5379e77,entry_īrvæzyn,спасаться,to save oneself,,0,sense_d5379e76,
sense_d5379e86,entry_īrvæzyn,избавляться,be saved,,0,sense_d5379e76,
sense_d5379e95,entry_īrvæzyn,ускользать,to escape,,0,sense_d5379e76,
sense_d5379e104,entry_īrvæzyn,вырваться,to break away,,0,sense_d5379e76,
sense_d5379e122,re_d5379e114,спасать,to save,,0,,
sense_d5380e73,entry_babæj,опять,again,,0,sense_d5380e72,
sense_d5380e82,entry_babæj,вновь,once more,,0,sense_d5380e72,
sense_d5382e74,entry_fyddæragæn,назло,to spite,,0,,
sense_d5385e73,entry_dūǧ,скачки,horse races,,0,sense_d5385e72,
sense_d5385e82,entry_dūǧ,бег,running,,0,sense_d5385e72,
sense_d5385e97,re_d5385e92,бежать,run,,0,,
sense_d5385e117,re_d5385e108,скакун,racer,,0,sense_d5385e116,
sense_d5385e126,re_d5385e108,скаковая лошадь,racehorse,,0,sense_d5385e116,
sense_d5385e143,re_d5385e138,подорожник,rib grass,,0,,
sense_d5387e75,entry_pazbun,заросли,thickets,,0,sense_d5387e74,
sense_d5387e84,entry_pazbun,"место, заросшее кустарником",a place overgrown with bushes,,0,sense_d5387e74,
sense_d5387e99,re_d5387e94,опушка лесной чащи,the edge of the forest thicket,,0,,
sense_d5391e76,entry_fyssyn,писать,write,,0,,
sense_d5391e94,re_d5391e86,писатель,writer,,0,,
sense_d5392e82,entry_oǧulli,удачливый,lucky,,0,sense_d5392e73,
sense_d5394e73,entry_kʼ0ynʒīx,пень,stump,,0,sense_d5394e72,
sense_d5394e82,entry_kʼ0ynʒīx,пенек,small stump,,0,sense_d5394e72,
sense_d5400e69,entry_na,нет!,no!,,0,,
sense_d5401e75,entry_irdgæ,стужа,severe cold,,0,sense_d5401e74,
sense_d5401e84,entry_irdgæ,холодный утренний или вечерний ветер,cold morning wind or cold evening wind,,0,sense_d5401e74,
sense_d5403e74,entry_ʒyvyldar,синица,tit (bird),,0,,
sense_d5405e70,entry_aqaz,помощь,help,,0,sense_d5405e69,
sense_d5405e79,entry_aqaz,польза,benefit,,0,sense_d5405e69,
sense_d5407e75,entry_fæsnomyg,иносказательный,allegorical,,0,sense_d5407e74,
sense_d5407e84,entry_fæsnomyg,прозвище,nickname,,0,sense_d5407e74,
sense_d5407e102,re_d5407e96,иносказательно,allegorically,,0,sense_d5407e101,
sense_d5407e111,re_d5407e96,по прозвищу,by nickname,,0,sense_d5407e101,
sense_d5407e128,re_d5407e122,аллегория,allegory,,0,sense_d5407e127,
sense_d5407e137,re_d5407e122,притча,parable,,0,sense_d5407e127,
sense_d5407e146,re_d5407e122,завуалированная речь,veiled speech,,0,sense_d5407e127,
sense_d5409e69,entry_kʼaxæn,кирка,pick hammer,,0,,
sense_d5412e81,re_d5412e75,задирать,bully,,0,sense_d5412e80,
sense_d5412e92,re_d5412e75,язвить,needle,,0,sense_d5412e80,
sense_d5412e101,re_d5412e75,вызывать на ссору,cause a quarrel,,0,sense_d5412e80,
sense_d5412e110,re_d5412e75,провоцировать,provoke,,0,sense_d5412e80,
sense_d5413e70,entry_qonc,печаль,sadness,,0,sense_d5413e69,
sense_d5413e79,entry_qonc,скорбь,grief,,0,sense_d5413e69,
sense_d5413e88,entry_qonc,соболезнование,condolences,,0,sense_d5413e69,
sense_d5414e77,entry_kalyn,лить,to pour,,0,sense_d5414e76,
sense_d5414e86,entry_kalyn,проливать,to spill,,0,sense_d5414e76,
sense_d5414e95,entry_kalyn,сыпать,to strew,,0,sense_d5414e76,
sense_d5414e104,entry_kalyn,бросать на землю,to throw on the ground,,0,sense_d5414e76,
sense_d5414e113,entry_kalyn,валить,to bring down,,0,sense_d5414e76,
sense_d5414e122,entry_kalyn,рушить,to tear down,,0,sense_d5414e76,
sense_d5415e77,entry_æftawyn,накидывать,throw on,,0,sense_æftawyn.1,1
sense_d5415e86,entry_æftawyn,набрасывать,,,0,sense_æftawyn.1,1
sense_æftawyn.2,entry_æftawyn,прибавлять,increase,,0,,2
sense_d5415e103,entry_æftawyn,вынимать,take out,,0,sense_æftawyn.3,3
sense_d5415e112,entry_æftawyn,снимать,take off,,0,sense_æftawyn.3,3
sense_d5415e121,entry_æftawyn,выдергивать,pull out,,0,sense_æftawyn.3,3
sense_d5415e137,re_d5415e132,накидка,cloak,,0,,
sense_d5415e153,re_d5415e148,сносить яйцо,lay egg,,0,,
sense_d5415e169,re_d5415e164,расцветать,bloom,,0,,
sense_d5415e185,re_d5415e180,покрываться листвой,leaf out,,0,,
sense_d5415e201,re_d5415e196,расстегивать пуговицы,unbutton,,0,,
sense_d5415e217,re_d5415e212,выдергивать гвоздь,pull nail,,0,,
sense_d5415e235,re_d5415e229,делать крестное знамение,make the sign of the cross,,0,sense_d5415e234,
sense_d5415e244,re_d5415e229,венчаться,get married,,0,sense_d5415e234,
sense_d5415e253,re_d5415e229,прививать оспу,variolate,,0,sense_d5415e234,
sense_d5415e277,re_d5415e272,позорить кого в чьих-либо глазах,shame smb. in smb. elseʼs eyes,,0,,
sense_d5415e293,re_d5415e288,выкинуть (о преждевременных родах),throw out (about premature birth),,0,,
sense_d5415e311,re_d5415e304,выкидыш,misbirth,,0,,
sense_d5415e327,re_d5415e322,приготовлять солод,make malt,,0,,
sense_d5415e343,re_d5415e338,раскладывать хлеб для молотьбы,lay out bread for threshing,,0,,
sense_d5415e360,re_d5415e355,поджечь,set fire,,0,,
sense_d5415e376,re_d5415e371,напомнить,recall,,0,,
sense_d5416e73,entry_kæcy,который,which,,0,sense_d5416e72,
sense_d5416e82,entry_kæcy,кто,who,,0,sense_d5416e72,
sense_d5416e99,re_d5416e94,какой-то,some,,0,,
sense_d5416e115,re_d5416e110,откуда,where from,,0,,
sense_d5416e131,re_d5416e126,откудашний,of which place (adj.),,0,,
sense_d5416e147,re_d5416e142,в какую сторону,which way,,0,,
sense_d5419e73,entry_bas,суп,soup,,0,sense_d5419e72,
sense_d5419e82,entry_bas,похлебка,broth,,0,sense_d5419e72,
sense_d5420e90,entry_læbæz,ягодица,buttocks,,0,,
sense_d5420e112,re_d5420e106,грязнозадый,dirty-buttocked,,0,sense_d5420e111,
sense_d5420e124,re_d5420e106,грязнуля,dirty boy,,0,sense_d5420e111,
sense_d5421e75,entry_rīzæg,дрожь,trembling,,0,sense_d5421e74,
sense_d5421e84,entry_rīzæg,лихорадка,fever,,0,sense_d5421e74,
sense_d5421e93,entry_rīzæg,малярия,malaria,,0,sense_d5421e74,
sense_d5422e77,entry_ivazyn,тянуть,to pull,,0,sense_d5422e76,
sense_d5422e86,entry_ivazyn,растягивать,to spread out,,0,sense_d5422e76,
sense_d5422e101,re_d5422e96,зевать,to yawn,,0,,
sense_d5423e72,entry_g0ymyʒa,безрогий,hornless,,0,,
sense_d5424e69,entry_cæwæt,потомство,descendants,,0,,
sense_d5425e73,entry_dūryn,каменный,(of) stone,,0,sense_d5425e72,
sense_d5425e82,entry_dūryn,кувшин,pitcher,,0,sense_d5425e72,
sense_d5426e73,entry_mīdbynat6y9,на месте,on the spot,,0,sense_d5426e72,
sense_d5426e82,entry_mīdbynat6y9,,in place,,0,sense_d5426e72,
sense_d5427e75,entry_dasun,складывать,stack,,0,sense_d5427e74,
sense_d5427e84,entry_dasun,закладывать фундамент,lay the groundwork,,0,sense_d5427e74,
sense_d5427e93,entry_dasun,сооружать,raise,,0,sense_d5427e74,
sense_d5427e102,entry_dasun,строить,build,,0,sense_d5427e74,
sense_d5427e117,re_d5427e112,стог,stack,,0,,
sense_d5429e76,entry_pīryn,чесать шерсть,comb wool,,0,,
sense_d5429e112,re_d5429e107,чесальщица шерсти,wool comber,,0,,
sense_d5429e130,re_d5429e125,"шерсть, подлежащая чесанию",wool to be combed,,0,,
sense_d5429e148,re_d5429e143,"расчесанная шерсть, готовая к прядению","combed wool, ready for spinning",,0,,
sense_d5429e167,re_d5429e161,очески,(wool) strips,,0,sense_d5429e166,
sense_d5429e178,re_d5429e161,остатки расчесанной шерсти,remnants of combed wool,,0,sense_d5429e166,
sense_d5429e196,re_d5429e191,чесалка,carding machine,,0,,
sense_d5431e72,entry_fædæg,сосок,nipple,,0,,
sense_d5436e70,entry_astæw,поясница,reins,,0,sense_d5436e69,
sense_d5436e79,entry_astæw,талия,waist,,0,sense_d5436e69,
sense_d5436e88,entry_astæw,середина,middle,,0,sense_d5436e69,
sense_d5436e97,entry_astæw,среди,among,,0,sense_d5436e69,
sense_d5436e114,entry_astæw,посреди,amidst,,0,sense_d5436e69,
sense_d5436e123,entry_astæw,между,between,,0,sense_d5436e69,
sense_d5436e138,re_d5436e133,посредине,in the middle,,0,,
sense_d5436e154,re_d5436e149,средний,intermediate,,0,,
sense_d5436e170,re_d5436e165,учкур,uchkur,,0,,
sense_d5436e187,re_d5436e182,тонкий станом,thin by stature,,0,,
sense_d5436e203,re_d5436e198,не сгибающий спину,not bowing the back,,0,,
sense_d5440e80,entry_pakonʒy,название сказочной птицы,the name of the fabulous bird,,1,,
sense_d5441e72,entry_bazyr,крыло,wing,,0,,
sense_d5442e70,entry_8æx,хороший,good,,0,sense_d5442e69,
sense_d5442e79,entry_8æx,добро,,,0,sense_d5442e69,
sense_d5442e84,entry_8æx,благо,blessing,,0,sense_d5442e69,
sense_d5444e77,entry_lūxyn,носить,carry,,0,sense_d5444e76,
sense_d5444e86,entry_lūxyn,тащить,drag,,0,sense_d5444e76,
sense_d5445e72,entry_ǵīpp,форма для отливки чего-либо,cast,,0,,
sense_d5445e88,re_d5445e82,отливать,cast (in a mould),,0,sense_d5445e87,
sense_d5445e97,re_d5445e82,печатать,print,,0,sense_d5445e87,
sense_d5445e122,re_d5445e116,литой,cast,,0,sense_d5445e121,
sense_d5445e131,re_d5445e116,,molten,,0,sense_d5445e121,
sense_d5446e73,entry_qæbys,объятия,embrace,,0,sense_d5446e72,
sense_d5446e82,entry_qæbys,лоно,bosom,,0,sense_d5446e72,
sense_d5446e121,re_d5446e111,обнимать,embrace (v.),,0,,
sense_d5446e142,re_d5446e134,бороться,fight,,0,,
sense_d5446e180,re_d5446e175,борец,fighter,,0,,
sense_d5446e620,re_d5446e612,охапка дров,armful of firewood,,0,,
sense_d5448e72,entry_īwæj-īw,один,one,,0,,
sense_d5448e98,re_d5448e92,некоторые,some,,0,sense_d5448e97,
sense_d5448e107,re_d5448e92,кое-кто,somebody,,0,sense_d5448e97,
sense_d5448e123,re_d5448e118,иногда,sometimes,,0,,
sense_d5450e73,entry_komʒog,доказчик,informer,,0,sense_d5450e72,
sense_d5450e82,entry_komʒog,доносчик,,,0,sense_d5450e72,
sense_d5451e70,entry_kʼært6t9,кусок,piece,,0,sense_d5451e69,
sense_d5451e79,entry_kʼært6t9,разрез,cut,,0,sense_d5451e69,
sense_d5451e95,re_d5451e89,разрезать,cut,,0,sense_d5451e94,
sense_d5451e104,re_d5451e89,вспарывать,rip open,,0,sense_d5451e94,
sense_d5453e77,entry_ælvæsyn,выскакивать,come out,,0,sense_d5453e76,
sense_d5453e86,entry_ælvæsyn,вывихиваться,dislocate,,0,sense_d5453e76,
sense_d5454e73,entry_iræd,калым,bride price,,0,sense_d5454e72,
sense_d5454e82,entry_iræd,плата за невесту ее родителям,some form of wealth paid to the family of the bride,,0,sense_d5454e72,
sense_d5455e69,entry_kæd,когда,when,,0,,
sense_d5455e80,entry_kæd,если,if,,0,sense_d5455e79,
sense_d5455e89,entry_kæd,хотя,although,,0,sense_d5455e79,
sense_d5455e103,entry_kæd,оказывается,it turnes out,,0,,
sense_d5455e120,re_d5455e115,когда-то,once,,0,,
sense_d5455e136,re_d5455e131,когда-нибудь,some time,,0,,
sense_d5455e152,re_d5455e147,никогда,never,,0,,
sense_d5455e168,re_d5455e163,с каких пор,since when,,0,,
sense_d5455e184,re_d5455e179,куда,which way,,0,,
sense_d5455e201,re_d5455e196,куда-то,to some place,,0,,
sense_d5455e217,re_d5455e212,доколе,how long,,0,,
sense_d5456e72,entry_gam,слой жира у животных,animal's layer of fat,,0,,
sense_d5457e75,entry_pysylmon,мусульманин,Muslim,,0,sense_d5457e74,
sense_d5457e84,entry_pysylmon,мусульманский,Islamic,,0,sense_d5457e74,
sense_d5457e100,re_d5457e94,мусульманская религия,Muslim religion,,0,sense_d5457e99,
sense_d5457e111,re_d5457e94,ислам,Islam,,0,sense_d5457e99,
sense_d5458e76,entry_7rxæcyn,перхать,cough,,0,,
sense_d5458e91,re_d5458e86,поперхнуться,choke,,0,,
sense_d5458e112,re_d5458e104,говорить заикаясь,falter,,0,,
sense_d5462e73,entry_mæg0yr,бедный,poor,,0,sense_d5462e72,
sense_d5462e82,entry_mæg0yr,несчастный,miserable,,0,sense_d5462e72,
sense_d5462e91,entry_mæg0yr,бедняк,pauper,,0,sense_d5462e72,
sense_d5462e390,re_d5462e381,даже,even,,0,,
sense_d5463e73,entry_kʼælæs,причудливый изгиб,fancy bend,,0,sense_d5463e72,
sense_d5463e82,entry_kʼælæs,кривизна,crookedness,,0,sense_d5463e72,
sense_d5463e91,entry_kʼælæs,загогулина,squiggle,,0,sense_d5463e72,
sense_d5463e108,re_d5463e103,причудливо изогнутый,bizarrely curved,,0,,
sense_d5463e126,re_d5463e119,кинжал с изогнутым концом,dagger with a curved tip,,0,,
sense_d5464e72,entry_lacin,сокол,falcon,,0,,
sense_d5465e72,entry_lystæn,подстилка,"bedding, litter",,0,,
sense_d5465e99,re_d5465e92,ложе из подстилки,sleeping place made of litter,,0,,
sense_d5466e77,entry_fællajyn,уставать,get tired,,0,sense_d5466e76,
sense_d5466e86,entry_fællajyn,утомляться,fatigue,,0,sense_d5466e76,
sense_d5466e102,re_d5466e96,усталый,tired,,0,sense_d5466e101,
sense_d5466e111,re_d5466e96,усталость,tiredness,,0,sense_d5466e101,
sense_d5466e127,re_d5466e122,отдыхать,rest,,0,,
sense_d5468e71,entry_ræwvad,быстроногий,fleet-footed,,0,,
sense_d5469e72,entry_kænd,большие поминки,big funeral banquet,,0,,
sense_d5473e69,entry_cælmartæn,грыжа,rupture,,0,,
sense_d5479e72,entry_myrmyr,ржание,neighing,,0,,
sense_d5479e87,re_d5479e82,ржать,neigh,,0,,
sense_d5479e100,re_d5479e82,гоготать,cackle,,0,sense_d5479e99,
sense_d5479e112,re_d5479e82,хохотать,laugh loudly,,0,sense_d5479e99,
sense_d5481e72,entry_ræzaxwadæn,праздник,feast,,1,,
sense_d5482e78,entry_raddyn,дать,give,,0,,
sense_d5483e73,entry_qazwat,яростный бой,fierce battle,,0,sense_d5483e72,
sense_d5483e82,entry_qazwat,натиск,onslaught,,0,sense_d5483e72,
sense_d5483e97,re_d5483e92,"идти в яростный бой, пренебрегая жизнью","go into a fierce battle, neglecting life",,0,,
sense_d5486e70,entry_ʒaǵǵyn,обильный,abundant,,0,sense_d5486e69,
sense_d5486e79,entry_ʒaǵǵyn,с обильной начинкой,with abundant stuffing,,0,sense_d5486e69,
sense_d5488e72,entry_pʼyrystyf,пристав,police officer,,0,,
sense_d5489e70,entry_æʒæskom,бессовестный,unscrupulous,,0,sense_d5489e69,
sense_d5489e79,entry_æʒæskom,бесстыдный,shameless,,0,sense_d5489e69,
sense_d5490e73,entry_mutaka,цилиндрическая подушка,cylindrical pillow,,0,sense_d5490e72,
sense_d5490e82,entry_mutaka,мутака,sofa pillow,,0,sense_d5490e72,
sense_d5491e72,entry_mustuḱʼi,кулак,fist,,0,,
sense_d5492e73,entry_æʒælgæd,ненужный,unnecessary,,0,sense_d5492e72,
sense_d5492e82,entry_æʒælgæd,бесполезный,useless,,0,sense_d5492e72,
sense_d5492e91,entry_æʒælgæd,вздорный,absurd,,0,sense_d5492e72,
sense_d5493e73,entry_æmbīsond,пословица,proverb,,0,sense_d5493e72,
sense_d5493e82,entry_æmbīsond,басня,fable,,0,sense_d5493e72,
sense_d5493e91,entry_æmbīsond,притча,parable,,0,sense_d5493e72,
sense_d5493e100,entry_æmbīsond,чудесное,(something) magic,,0,sense_d5493e72,
sense_d5493e109,entry_æmbīsond,чудо,miracle,,0,sense_d5493e72,
sense_d5496e75,entry_afun,достигать нужного уровня,reach a necessary level,,0,sense_d5496e74,
sense_d5496e84,entry_afun,быть на должной высоте,be up to par,,0,sense_d5496e74,
sense_d5496e93,entry_afun,"быть подходящим, годным","be suitable, useful",,0,sense_d5496e74,
sense_d5503e79,entry_maraʒ,живо!,quick!,,0,sense_d5503e74,
sense_d5503e88,entry_maraʒ,скорей!,faster!,,0,sense_d5503e74,
sense_d5503e97,entry_maraʒ,не мешкай!,don’t delay!,,0,sense_d5503e74,
sense_d5503e116,re_d5503e108,хоть бы что!,at least something!,,0,sense_d5503e115,
sense_d5503e129,re_d5503e108,ну хоть бы…,if only at least…,,0,sense_d5503e115,
sense_d5507e70,entry_fars,бок,side,,0,sense_d5507e69,
sense_d5507e79,entry_fars,сторона,,,0,sense_d5507e69,
sense_d5507e105,re_d5507e99,быть на чьей-либо стороне,be on someone's side,,0,sense_d5507e104,
sense_d5507e114,re_d5507e99,поддерживать,support,,0,sense_d5507e104,
sense_d5507e123,re_d5507e99,быть пособником,be an accomplice,,0,sense_d5507e104,
sense_d5507e141,re_d5507e135,рядом,next,,0,sense_d5507e140,
sense_d5507e150,re_d5507e135,возле,near,,0,sense_d5507e140,
sense_d5507e171,re_d5507e165,рядом,near,,0,sense_d5507e170,
sense_d5507e180,re_d5507e165,бок о бок,side by side,,0,sense_d5507e170,
sense_d5507e201,re_d5507e196,боком,sideways,,0,,
sense_d5507e220,re_d5507e212,кругом,round,,0,sense_d5507e219,
sense_d5507e229,re_d5507e212,вокруг,around,,0,sense_d5507e219,
sense_d5507e247,re_d5507e242,лежащий,person who is lying down,,0,,
sense_d5507e263,re_d5507e258,лежа,lying,,0,,
sense_d5507e281,re_d5507e275,боковой,lateral,,0,sense_d5507e280,
sense_d5507e290,re_d5507e275,боковое окно,side window,,0,sense_d5507e280,
sense_d5507e306,re_d5507e301,ребро,rib,,0,,
sense_d5507e322,re_d5507e317,пойти не впрок,"go wrong, not for future use",,0,,
sense_d5507e339,re_d5507e334,"нож, носимый на боку",knife which is worn on the side,,0,,
sense_d5507e362,re_d5507e357,"с правой стороны…, с левой стороны","on the right side …, on the left side",,0,,
sense_d5507e533,re_d5507e526,при ковке бить вторым молотом,beat with a second hammer when forging,,0,,
sense_d5507e564,re_d5507e555,отточенный с боков,with sharp-cut sides,,0,sense_d5507e563,
sense_d5507e573,re_d5507e555,хорошо отточенный,well sharp-cut,,0,sense_d5507e563,
sense_d5508e75,entry_æncajyn,переставать,to displace,,0,sense_d5508e74,
sense_d5508e84,entry_æncajyn,останавливаться,to stop,,0,sense_d5508e74,
sense_d5508e93,entry_æncajyn,прекращаться,to terminate (intr.),,0,sense_d5508e74,
sense_d5508e102,entry_æncajyn,затихать,to fall silent,,0,sense_d5508e74,
sense_d5508e111,entry_æncajyn,успокаиваться,to get calm,,0,sense_d5508e74,
sense_d5508e121,entry_æncajyn,опираться,to lean against smth.,,0,,
sense_d5510e73,entry_cædīs,соучастие в упряжке,participation in a team,,0,sense_d5510e72,
sense_d5510e90,entry_cædīs,союз,union,,0,sense_d5510e72,
sense_d5510e121,re_d5510e116,товарищ по упряжке,team mate,,0,,
sense_d5511e73,entry_mīl,сажа,soot,,0,sense_d5511e72,1
sense_d5511e82,entry_mīl,черное пятно,black spot,,0,sense_d5511e72,1
sense_d5511e114,entry_mīl,мишень,target,,0,,2
sense_d5511e101,re_d5511e93,пробивающиеся усы у юноши,little mustache of a young man,,0,,
